Unnamed: 0,calendar_date,precipitation
0,2016-01-01,0.0
1,2016-01-02,0.0
2,2016-01-03,0.0
3,2016-01-04,0.0
4,2016-01-05,1.0
5,2016-01-06,0.0
6,2016-01-07,0.0
7,2016-01-08,0.5
8,2016-01-09,0.5
9,2016-01-10,0.0
10,2016-01-11,0.0
11,2016-01-12,0.0
12,2016-01-13,0.5
13,2016-01-14,1.5
14,2016-01-15,0.5
15,2016-01-16,0.0
16,2016-01-17,22.5
17,2016-01-18,13.5
18,2016-01-19,2.0
19,2016-01-20,0.0
20,2016-01-21,0.0
21,2016-01-22,1.5
22,2016-01-23,2.0
23,2016-01-24,5.0
24,2016-01-25,4.0
25,2016-01-26,0.5
26,2016-01-27,0.0
27,2016-01-28,9.5
28,2016-01-29,32.5
29,2016-01-30,0.0
30,2016-01-31,0.0
31,2016-02-01,0.0
32,2016-02-02,8.5
33,2016-02-03,0.0
34,2016-02-04,0.0
35,2016-02-05,0.0
36,2016-02-06,0.0
37,2016-02-07,7.0
38,2016-02-08,2.5
39,2016-02-09,0.0
40,2016-02-10,0.0
41,2016-02-11,0.0
42,2016-02-12,1.5
43,2016-02-13,62.5
44,2016-02-14,4.5
45,2016-02-15,0.0
46,2016-02-16,0.5
47,2016-02-17,0.0
48,2016-02-18,0.0
49,2016-02-19,0.0
50,2016-02-20,33.5
51,2016-02-21,0.5
52,2016-02-22,0.5
53,2016-02-23,1.0
54,2016-02-24,0.5
55,2016-02-25,0.0
56,2016-02-26,0.0
57,2016-02-27,7.0
58,2016-02-28,0.0
59,2016-02-29,5.5
60,2016-03-01,1.0
61,2016-03-02,0.0
62,2016-03-03,0.0
63,2016-03-04,0.0
64,2016-03-05,0.0
65,2016-03-06,10.0
66,2016-03-07,0.0
67,2016-03-08,0.0
68,2016-03-09,28.0
69,2016-03-10,3.5
70,2016-03-11,0.0
71,2016-03-12,0.0
72,2016-03-13,5.0
73,2016-03-14,2.5
74,2016-03-15,0.0
75,2016-03-16,0.0
76,2016-03-17,0.0
77,2016-03-18,21.5
78,2016-03-19,2.5
79,2016-03-20,0.0
80,2016-03-21,0.0
81,2016-03-22,0.0
82,2016-03-23,0.0
83,2016-03-24,0.0
84,2016-03-25,0.0
85,2016-03-26,0.0
86,2016-03-27,0.0
87,2016-03-28,0.0
88,2016-03-29,0.0
89,2016-03-30,0.0
90,2016-03-31,7.5
91,2016-04-01,6.0
92,2016-04-02,0.0
93,2016-04-03,8.0
94,2016-04-04,11.5
95,2016-04-05,0.0
96,2016-04-06,16.5
97,2016-04-07,75.0
98,2016-04-08,0.0
99,2016-04-09,0.0
100,2016-04-10,0.0
101,2016-04-11,0.0
102,2016-04-12,0.0
103,2016-04-13,26.5
104,2016-04-14,0.0
105,2016-04-15,0.0
106,2016-04-16,10.0
107,2016-04-17,29.0
108,2016-04-18,0.0
109,2016-04-19,0.0
110,2016-04-20,0.0
111,2016-04-21,92.0
112,2016-04-22,1.0
113,2016-04-23,1.0
114,2016-04-24,0.0
115,2016-04-25,0.0
116,2016-04-26,0.0
117,2016-04-27,60.5
118,2016-04-28,1.0
119,2016-04-29,0.0
120,2016-04-30,0.0
121,2016-05-01,0.0
122,2016-05-02,0.0
123,2016-05-03,45.5
124,2016-05-04,0.0
125,2016-05-05,0.0
126,2016-05-06,10.5
127,2016-05-07,0.5
128,2016-05-08,0.0
129,2016-05-09,19.0
130,2016-05-10,16.0
131,2016-05-11,2.0
132,2016-05-12,0.0
133,2016-05-13,0.0
134,2016-05-14,0.0
135,2016-05-15,4.5
136,2016-05-16,36.0
137,2016-05-17,0.0
138,2016-05-18,0.0
139,2016-05-19,0.0
140,2016-05-20,0.0
141,2016-05-21,0.0
142,2016-05-22,0.0
143,2016-05-23,0.0
144,2016-05-24,20.0
145,2016-05-25,6.0
146,2016-05-26,0.0
147,2016-05-27,0.0
148,2016-05-28,1.5
149,2016-05-29,8.0
150,2016-05-30,0.0
151,2016-05-31,0.0
152,2016-06-01,0.0
153,2016-06-02,0.0
154,2016-06-03,0.0
155,2016-06-04,33.0
156,2016-06-05,17.5
157,2016-06-06,1.0
158,2016-06-07,0.0
159,2016-06-08,1.5
160,2016-06-09,1.0
161,2016-06-10,0.0
162,2016-06-11,0.0
163,2016-06-12,24.5
164,2016-06-13,0.0
165,2016-06-14,0.0
166,2016-06-15,0.0
167,2016-06-16,5.5
168,2016-06-17,0.0
169,2016-06-18,1.0
170,2016-06-19,24.0
171,2016-06-20,44.0
172,2016-06-21,24.0
173,2016-06-22,105.5
174,2016-06-23,11.0
175,2016-06-24,31.5
176,2016-06-25,0.0
177,2016-06-26,0.0
178,2016-06-27,31.0
179,2016-06-28,2.0
180,2016-06-29,29.0
181,2016-06-30,0.5
182,2016-07-01,0.0
183,2016-07-02,15.0
184,2016-07-03,3.5
185,2016-07-04,0.0
186,2016-07-05,0.0
187,2016-07-06,0.0
188,2016-07-07,0.0
189,2016-07-08,31.0
190,2016-07-09,8.5
191,2016-07-10,0.0
192,2016-07-11,6.5
193,2016-07-12,71.5
194,2016-07-13,69.0
195,2016-07-14,0.0
196,2016-07-15,0.0
197,2016-07-16,28.0
198,2016-07-17,1.0
199,2016-07-18,0.0
200,2016-07-19,0.0
201,2016-07-20,0.0
202,2016-07-21,0.0
203,2016-07-22,0.0
204,2016-07-23,0.0
205,2016-07-24,0.0
206,2016-07-25,0.0
207,2016-07-26,0.0
208,2016-07-27,0.0
209,2016-07-28,0.0
210,2016-07-29,0.0
211,2016-07-30,0.0
212,2016-07-31,0.0
213,2016-08-01,0.0
214,2016-08-02,0.0
215,2016-08-03,18.5
216,2016-08-04,0.0
217,2016-08-05,0.0
218,2016-08-06,0.0
219,2016-08-07,0.0
220,2016-08-08,0.0
221,2016-08-09,0.0
222,2016-08-10,0.0
223,2016-08-11,0.0
224,2016-08-12,0.0
225,2016-08-13,0.0
226,2016-08-14,0.0
227,2016-08-15,0.0
228,2016-08-16,1.5
229,2016-08-17,0.0
230,2016-08-18,0.0
231,2016-08-19,0.0
232,2016-08-20,0.0
233,2016-08-21,0.0
234,2016-08-22,0.0
235,2016-08-23,0.0
236,2016-08-24,0.0
237,2016-08-25,0.5
238,2016-08-26,8.0
239,2016-08-27,0.0
240,2016-08-28,67.5
241,2016-08-29,3.0
242,2016-08-30,13.5
243,2016-08-31,3.0
244,2016-09-01,0.0
245,2016-09-02,0.0
246,2016-09-03,0.0
247,2016-09-04,0.5
248,2016-09-05,9.5
249,2016-09-06,0.0
250,2016-09-07,0.0
251,2016-09-08,7.5
252,2016-09-09,0.0
253,2016-09-10,0.0
254,2016-09-11,0.0
255,2016-09-12,87.5
256,2016-09-13,0.0
257,2016-09-14,0.0
258,2016-09-15,0.0
259,2016-09-16,0.0
260,2016-09-17,34.0
261,2016-09-18,47.0
262,2016-09-19,11.0
263,2016-09-20,16.0
264,2016-09-21,0.0
265,2016-09-22,4.5
266,2016-09-23,0.0
267,2016-09-24,0.0
268,2016-09-25,0.5
269,2016-09-26,0.0
270,2016-09-27,6.5
271,2016-09-28,36.0
272,2016-09-29,18.0
273,2016-09-30,5.0
274,2016-10-01,17.0
275,2016-10-02,0.0
276,2016-10-03,0.0
277,2016-10-04,0.0
278,2016-10-05,8.0
279,2016-10-06,0.0
280,2016-10-07,0.0
281,2016-10-08,60.5
282,2016-10-09,0.5
283,2016-10-10,0.0
284,2016-10-11,0.0
285,2016-10-12,0.0
286,2016-10-13,0.0
287,2016-10-14,0.0
288,2016-10-15,0.0
289,2016-10-16,38.0
290,2016-10-17,3.5
291,2016-10-18,0.0
292,2016-10-19,0.0
293,2016-10-20,0.0
294,2016-10-21,0.0
295,2016-10-22,4.5
296,2016-10-23,0.0
297,2016-10-24,0.0
298,2016-10-25,0.5
299,2016-10-26,0.0
300,2016-10-27,0.0
301,2016-10-28,16.0
302,2016-10-29,0.0
303,2016-10-30,0.0
304,2016-10-31,1.0
305,2016-11-01,0.0
306,2016-11-02,0.0
307,2016-11-03,0.0
308,2016-11-04,0.0
309,2016-11-05,0.0
310,2016-11-06,0.0
311,2016-11-07,0.0
312,2016-11-08,3.0
313,2016-11-09,0.5
314,2016-11-10,11.5
315,2016-11-11,1.0
316,2016-11-12,0.0
317,2016-11-13,0.0
318,2016-11-14,24.0
319,2016-11-15,0.5
320,2016-11-16,0.0
321,2016-11-17,0.0
322,2016-11-18,16.0
323,2016-11-19,21.5
324,2016-11-20,0.0
325,2016-11-21,0.0
326,2016-11-22,0.5
327,2016-11-23,0.0
328,2016-11-24,0.5
329,2016-11-25,0.0
330,2016-11-26,10.5
331,2016-11-27,16.0
332,2016-11-28,0.0
333,2016-11-29,0.0
334,2016-11-30,0.0
335,2016-12-01,1.0
336,2016-12-02,0.0
337,2016-12-03,0.0
338,2016-12-04,11.5
339,2016-12-05,0.0
340,2016-12-06,0.0
341,2016-12-07,0.0
342,2016-12-08,0.0
343,2016-12-09,8.0
344,2016-12-10,0.5
345,2016-12-11,0.0
346,2016-12-12,2.0
347,2016-12-13,17.0
348,2016-12-14,6.5
349,2016-12-15,9.5
350,2016-12-16,16.0
351,2016-12-17,0.0
352,2016-12-18,0.0
353,2016-12-19,0.0
354,2016-12-20,6.5
355,2016-12-21,0.0
356,2016-12-22,22.5
357,2016-12-23,5.0
358,2016-12-24,0.0
359,2016-12-25,0.0
360,2016-12-26,30.5
361,2016-12-27,8.5
362,2016-12-28,4.5
363,2016-12-29,1.0
364,2016-12-30,0.0
365,2016-12-31,0.0
366,2017-01-01,0.0
367,2017-01-02,2.0
368,2017-01-03,0.0
369,2017-01-04,0.0
370,2017-01-05,0.0
371,2017-01-06,0.0
372,2017-01-07,1.0
373,2017-01-08,24.5
374,2017-01-09,5.5
375,2017-01-10,0.0
376,2017-01-11,0.0
377,2017-01-12,0.0
378,2017-01-13,0.0
379,2017-01-14,0.0
380,2017-01-15,1.0
381,2017-01-16,3.5
382,2017-01-17,0.5
383,2017-01-18,0.0
384,2017-01-19,0.0
385,2017-01-20,14.5
386,2017-01-21,2.5
387,2017-01-22,5.0
388,2017-01-23,0.0
389,2017-01-24,0.0
390,2017-01-25,0.0
391,2017-01-26,0.0
392,2017-01-27,1.5
393,2017-01-28,0.0
394,2017-01-29,17.0
395,2017-01-30,8.5
396,2017-01-31,0.5
397,2017-02-01,0.0
398,2017-02-02,0.0
399,2017-02-03,0.0
400,2017-02-04,0.0
401,2017-02-05,20.0
402,2017-02-06,0.5
403,2017-02-07,0.0
404,2017-02-08,4.0
405,2017-02-09,9.5
406,2017-02-10,2.0
407,2017-02-11,0.5
408,2017-02-12,0.5
409,2017-02-13,0.0
410,2017-02-14,1.5
411,2017-02-15,0.0
412,2017-02-16,0.0
413,2017-02-17,4.5
414,2017-02-18,0.0
415,2017-02-19,0.0
416,2017-02-20,12.5
417,2017-02-21,0.0
418,2017-02-22,35.5
419,2017-02-23,8.0
420,2017-02-24,0.5
421,2017-02-25,0.0
422,2017-02-26,0.0
423,2017-02-27,0.0
424,2017-02-28,0.0
425,2017-03-01,0.0
426,2017-03-02,13.5
427,2017-03-03,0.5
428,2017-03-04,0.0
429,2017-03-05,0.0
430,2017-03-06,0.0
431,2017-03-07,2.0
432,2017-03-08,1.0
433,2017-03-09,0.5
434,2017-03-10,0.0
435,2017-03-11,0.0
436,2017-03-12,0.0
437,2017-03-13,0.0
438,2017-03-14,3.5
439,2017-03-15,1.5
440,2017-03-16,0.0
441,2017-03-17,0.0
442,2017-03-18,0.0
443,2017-03-19,0.0
444,2017-03-20,11.5
445,2017-03-21,12.0
446,2017-03-22,0.0
447,2017-03-23,0.0
448,2017-03-24,0.0
449,2017-03-25,0.0
450,2017-03-26,0.0
451,2017-03-27,11.5
452,2017-03-28,0.0
453,2017-03-29,1.0
454,2017-03-30,0.0
455,2017-03-31,14.5
456,2017-04-01,0.0
457,2017-04-02,2.5
458,2017-04-03,0.0
459,2017-04-04,0.0
460,2017-04-05,0.0
461,2017-04-06,26.5
462,2017-04-07,22.0
463,2017-04-08,1.5
464,2017-04-09,0.0
465,2017-04-10,4.5
466,2017-04-11,18.0
467,2017-04-12,0.0
468,2017-04-13,0.0
469,2017-04-14,0.0
470,2017-04-15,10.5
471,2017-04-16,0.0
472,2017-04-17,111.0
473,2017-04-18,0.0
474,2017-04-19,0.0
475,2017-04-20,0.0
476,2017-04-21,0.0
477,2017-04-22,0.0
478,2017-04-23,0.0
479,2017-04-24,0.0
480,2017-04-25,0.0
481,2017-04-26,30.0
482,2017-04-27,0.0
483,2017-04-28,0.0
484,2017-04-29,0.0
485,2017-04-30,0.0
486,2017-05-01,0.0
487,2017-05-02,0.0
488,2017-05-03,0.0
489,2017-05-04,0.0
490,2017-05-05,0.0
491,2017-05-06,2.5
492,2017-05-07,0.0
493,2017-05-08,0.0
494,2017-05-09,23.5
495,2017-05-10,1.5
496,2017-05-11,0.0
497,2017-05-12,25.0
498,2017-05-13,2.5
499,2017-05-14,0.0
500,2017-05-15,0.0
501,2017-05-16,0.0
502,2017-05-17,0.0
503,2017-05-18,0.0
504,2017-05-19,0.0
505,2017-05-20,0.0
506,2017-05-21,0.0
507,2017-05-22,0.0
508,2017-05-23,0.0
509,2017-05-24,2.5
510,2017-05-25,0.0
511,2017-05-26,0.0
512,2017-05-27,0.0
513,2017-05-28,0.0
514,2017-05-29,0.0
515,2017-05-30,0.0
516,2017-05-31,0.0
